9130019P16Rik	NR_033635	chr6	-	54269680	54430221	54430221	54430221	14	54269680,54289800,54292770,54295318,54299930,54300414,54300790,54302555,54306777,54307307,54331856,54401024,54403585,54429320,	54271360,54289881,54292918,54295371,54300065,54300454,54301302,54302683,54307005,54307419,54332010,54401188,54403735,54430221,
Kcnmb4os1	NR_028107	chr10	+	116418120	116421235	116421235	116421235	2	116418120,116420958,	116418596,116421235,
9530052E02Rik	NR_046017	chr8	+	11007849	11054541	11054541	11054541	5	11007849,11044653,11050472,11053452,11054123,	11008011,11044809,11050577,11053565,11054541,
9530027J09Rik	NR_045916	chrX	-	48276791	48285426	48285426	48285426	4	48276791,48278270,48283565,48285394,	48278190,48278441,48283647,48285426,
Gm15412	NR_046043	chr7	-	96339482	96341964	96341964	96341964	3	96339482,96340124,96341781,	96339758,96340761,96341964,
Gm1720	NR_046015	chrX	+	166662024	166689812	166689812	166689812	9	166662024,166662786,166663443,166663864,166666265,166670521,166681905,166683184,166689070,	166662076,166662866,166663483,166663982,166666366,166670580,166682003,166683397,166689812,
Gpx4	NR_110342	chr10	+	80047165	80056439	80056439	80056439	7	80047165,80048745,80054513,80054967,80055922,80056039,80056185,	80047375,80048828,80054608,80055119,80055947,80056099,80056439,
A530053G22Rik	NR_015565	chr6	-	60279042	60403707	60403707	60403707	2	60279042,60403547,	60280330,60403707,
9530036O11Rik	NR_015562	chr5	+	28466983	28719209	28719209	28719209	7	28466983,28564332,28668979,28672518,28710932,28711120,28718815,	28467348,28564469,28669260,28674107,28711020,28711192,28719209,
9430065F17Rik	NR_131098	chr13	+	67553233	67561230	67561230	67561230	4	67553233,67553573,67559184,67560427,	67553353,67553629,67559287,67561230,
2310043O21Rik	NR_045757	chr15	-	38549343	38594934	38594934	38594934	3	38549343,38587027,38594807,	38549550,38587314,38594934,
Gm6793	NR_033513	chr2	+	75659289	75665756	75665756	75665756	12	75659289,75661465,75661670,75661895,75662486,75662660,75662738,75662844,75663570,75665027,75665233,75665397,	75659323,75661588,75661817,75662106,75662576,75662720,75662756,75662925,75663714,75665150,75665301,75665756,
Gata5os	NR_045877	chr2	+	180332856	180340732	180340732	180340732	5	180332856,180333667,180334181,180339201,180339807,	180333028,180333943,180334321,180339366,180340732,
Gm15413	NR_045874	chr7	-	96791432	96801549	96801549	96801549	4	96791432,96795517,96799777,96801369,	96792827,96795797,96799857,96801549,
4933408N05Rik	NR_045831	chr8	-	114341160	114351478	114351478	114351478	3	114341160,114347251,114350393,	114341569,114347339,114351478,
Alkbh3os1	NR_045827	chr2	+	93980033	93983575	93983575	93983575	4	93980033,93981082,93982329,93983002,	93980634,93981172,93982615,93983575,
1700025K24Rik	NR_045825	chr17	-	54352582	54370074	54370074	54370074	3	54352582,54358428,54369925,	54353077,54358524,54370074,
1700016L04Rik	NR_045824	chr10	+	14705608	14759019	14759019	14759019	6	14705608,14719826,14734802,14753280,14757135,14758653,	14705673,14720042,14734912,14753358,14757210,14759019,
1700120K04Rik	NR_027915	chr7	-	127603902	127604445	127604445	127604445	1	127603902,	127604445,
1700030C10Rik	NR_015521	chr12	-	20804391	20815779	20815779	20815779	2	20804391,20815345,	20805681,20815779,
AI662270	NR_015519	chr11	+	83223575	83226584	83226584	83226584	4	83223575,83224209,83224451,83225533,	83223651,83224310,83224631,83226584,
5930412G12Rik	NR_015517	chr5	-	128579129	128600687	128600687	128600687	6	128579129,128582714,128584163,128585271,128594207,128600536,	128579285,128582987,128584296,128585406,128595764,128600687,
C030034L19Rik	NR_015499	chr3	+	9403077	9413903	9413903	9413903	2	9403077,9410930,	9403239,9413903,
Nlrp1c-ps	NR_027858	chr11	-	71242429	71285232	71285232	71285232	13	71242429,71243151,71246363,71247359,71247933,71252121,71253740,71256000,71257992,71260354,71261245,71279547,71285197,	71242722,71243196,71246505,71247485,71248229,71252345,71253840,71256092,71258082,71260525,71261416,71281219,71285232,
4833418N02Rik	NR_015506	chr17	-	87274885	87282814	87282814	87282814	5	87274885,87276445,87277411,87280558,87282173,	87275370,87276474,87277582,87280762,87282814,
2410018L13Rik	NR_015504	chr12	-	22953996	23010243	23010243	23010243	4	22953996,22958351,22992787,23009844,	22954837,22958457,22992848,23010243,
2810403D21Rik	NR_015493	chrX	+	108834477	108886896	108886896	108886896	5	108834477,108836265,108855879,108858267,108886344,	108834685,108836355,108855929,108858372,108886896,
A330040F15Rik	NR_015503	chr19	-	12585867	12596566	12596566	12596566	2	12585867,12595937,	12586344,12596566,
C230035I16Rik	NR_015492	chr13	-	23427975	23431017	23431017	23431017	4	23427975,23428304,23430228,23430709,	23428052,23428412,23430352,23431017,
4833422C13Rik	NR_015501	chr13	-	91701664	91741872	91741872	91741872	2	91701664,91741421,	91704041,91741872,
A930005H10Rik	NR_015487	chr3	-	115881578	115888130	115888130	115888130	2	115881578,115887763,	115881838,115888130,
Gm6249	NR_046021	chr7	-	136667954	136710604	136710604	136710604	6	136667954,136685673,136706470,136708365,136708972,136710163,	136670009,136685790,136706576,136708846,136709086,136710604,
4930442L01Rik	NR_015596	chr3	-	96829825	96832070	96832070	96832070	2	96829825,96832022,	96831828,96832070,
4632427E13Rik	NR_015510	chr7	-	92740705	92741459	92741459	92741459	2	92740705,92741061,	92740976,92741459,
4933417O13Rik	NR_045842	chr7	-	143322771	143330650	143330650	143330650	3	143322771,143329744,143330486,	143324009,143329868,143330650,
Gm2516	NR_046067	chr8	+	50368111	50416089	50416089	50416089	6	50368111,50382757,50386019,50392809,50397533,50415874,	50368167,50382903,50386188,50392992,50397719,50416089,
1700001D01Rik	NR_045475	chr8	-	61281521	61288872	61288872	61288872	5	61281521,61282011,61282260,61282802,61288743,	61281572,61282156,61282416,61282886,61288872,
Gm16157	NR_040341	chr7	-	68266338	68275098	68275098	68275098	3	68266338,68270127,68274905,	68267120,68270234,68275098,
0610038B21Rik	NR_028125	chr8	+	77517055	77518578	77518578	77518578	1	77517055,	77518578,
Gm5535	NR_136884	chr2	-	144173149	144189290	144189290	144189290	4	144173149,144174526,144179027,144189140,	144174403,144174744,144179148,144189290,
Trp53cor1	NR_036469	chr17	-	29057473	29079126	29079126	29079126	2	29057473,29078890,	29060358,29079126,
4930540M03Rik	NR_040746	chr9	+	15619856	15641220	15641220	15641220	5	15619856,15623247,15628361,15632266,15641096,	15619886,15623340,15628429,15632384,15641220,
4930528H21Rik	NR_131108	chr6	-	4031840	4047584	4047584	4047584	3	4031840,4044867,4047458,	4032047,4045028,4047584,
Gm10373	NR_046064	chr15	-	43430942	43477036	43477036	43477036	3	43430942,43439582,43476967,	43431351,43439772,43477036,
Gldnos	NR_045805	chr9	-	54268579	54301570	54301570	54301570	3	54268579,54280006,54301438,	54269243,54280049,54301570,
1700055C04Rik	NR_040726	chr9	-	64038464	64041465	64041465	64041465	3	64038464,64038879,64041306,	64038620,64038919,64041465,
Gm10857	NR_033471	chr2	+	6132882	6140570	6140570	6140570	2	6132882,6139126,	6134215,6140570,
Gm10857	NR_033470	chr2	+	6132868	6140570	6140570	6140570	2	6132868,6139121,	6134215,6140570,
4930554C24Rik	NR_040739	chr9	+	84774397	84784351	84784351	84784351	5	84774397,84776703,84779968,84782698,84783945,	84774693,84776777,84780066,84782908,84784351,
9530059O14Rik	NR_015610	chr9	+	122572500	122580647	122580647	122580647	2	122572500,122576933,	122572764,122580647,
C86187	NR_015609	chr7	-	46967746	46975911	46975911	46975911	2	46967746,46974853,	46968708,46975911,
2810047C21Rik1	NR_015598	chr7	-	8086046	8093037	8093037	8093037	6	8086046,8088141,8088988,8090260,8092259,8092760,	8086971,8088228,8089114,8090299,8092449,8093037,
E330012B07Rik	NR_033640	chr6	+	147180240	147208294	147208294	147208294	3	147180240,147185457,147206109,	147180314,147185559,147208294,
AI847159	NR_045264	chr2	-	129178147	129180673	129180673	129180673	3	129178147,129180209,129180453,	129178883,129180259,129180673,
2900079G21Rik	NR_033433	chr9	+	112256573	112348925	112348925	112348925	4	112256573,112278553,112345336,112346535,	112256749,112278701,112345386,112348925,
5830454E08Rik	NR_073359	chr9	+	120577330	120578073	120578073	120578073	1	120577330,	120578073,
1700020M21Rik	NR_040742	chr9	-	120913773	120915250	120915250	120915250	3	120913773,120914181,120915214,	120914090,120914470,120915250,
Ppp1r2-ps9	NR_033171	chrX	-	15110585	15111489	15111489	15111489	1	15110585,	15111489,
Gm5124	NR_045668	chrX	+	21360864	21364624	21364624	21364624	2	21360864,21364029,	21362241,21364624,
E230029C05Rik	NR_110365	chr7	+	90029158	90049071	90049071	90049071	6	90029158,90036977,90037948,90040729,90041078,90048662,	90029227,90037017,90038074,90040849,90041131,90049071,
E230029C05Rik	NR_110364	chr7	+	90029158	90049071	90049071	90049071	6	90029158,90036878,90037948,90040729,90041078,90048694,	90029227,90037017,90038070,90040849,90041131,90049071,
C330024D21Rik	NR_110363	chr5	+	67463897	67477899	67477899	67477899	8	67463897,67466326,67466792,67467875,67468648,67473481,67476906,67477879,	67464018,67466428,67467020,67468004,67468815,67474061,67477282,67477899,
L3mbtl2	NR_110362	chr15	+	81663888	81688315	81688315	81688315	17	81663888,81667158,81668629,81670126,81671067,81675514,81676257,81676824,81681919,81682570,81682952,81683842,81684300,81684713,81685380,81686210,81686939,	81664024,81667396,81668763,81670250,81671147,81675632,81676392,81676913,81682474,81682647,81683057,81683990,81684383,81684948,81685446,81686321,81688315,
R74862	NR_110354	chr7	-	143021783	143053686	143053686	143053686	5	143021783,143033623,143037280,143044494,143053036,	143023318,143033926,143037381,143044656,143053686,
Celf3	NR_110353	chr3	+	94482721	94492198	94492198	94492198	12	94482721,94484816,94485275,94485496,94486523,94486793,94487134,94487786,94488138,94488526,94489470,94491132,	94482818,94484865,94485401,94485576,94486667,94486935,94487388,94487852,94488279,94488670,94489607,94492198,
4930448K20Rik	NR_004448	chr4	-	9915964	9917397	9917397	9917397	1	9915964,	9917397,
9630028B13Rik	NR_038006	chr1	-	185429356	185441819	185441819	185441819	2	185429356,185441665,	185432608,185441819,
AY512915	NR_033559	chr6	-	95290573	95333993	95333993	95333993	4	95290573,95297784,95327406,95333872,	95293826,95297925,95327544,95333993,
6330418K02Rik	NR_045821	chr5	+	138264044	138266661	138266661	138266661	3	138264044,138265756,138266226,	138264101,138266005,138266661,
A930024E05Rik	NR_045820	chr5	+	122989353	122998341	122998341	122998341	3	122989353,122994362,122997357,	122990091,122994532,122998341,
1500015L24Rik	NR_045817	chr19	+	20405287	20422785	20422785	20422785	3	20405287,20421075,20422258,	20405350,20421263,20422785,
1500012K07Rik	NR_045814	chr7	+	75308701	75331419	75331419	75331419	3	75308701,75312067,75329404,	75308916,75312178,75331419,
1500012K07Rik	NR_045812	chr7	+	75308695	75318485	75318485	75318485	3	75308695,75312067,75318206,	75308916,75312178,75318485,
4930548G14Rik	NR_045811	chr15	+	46623304	46639858	46639858	46639858	4	46623304,46625348,46626668,46639267,	46623371,46625776,46626767,46639858,
4933408J17Rik	NR_045810	chr10	+	93589412	93605245	93605245	93605245	4	93589412,93595809,93598975,93604751,	93589770,93596281,93599510,93605245,
1810034E14Rik	NR_045798	chr13	+	64248699	64268145	64268145	64268145	3	64248699,64266376,64267020,	64249203,64266549,64268145,
4931431C16Rik	NR_045807	chr5	-	35581226	35588763	35588763	35588763	4	35581226,35587670,35588045,35588577,	35583574,35587738,35588178,35588763,
4930417O22Rik	NR_045806	chr11	+	101952420	101960574	101960574	101960574	4	101952420,101955694,101956050,101959669,	101952479,101955864,101956101,101960574,
Gm16702	NR_045795	chr17	-	8379044	8389468	8389468	8389468	3	8379044,8385920,8388987,	8380733,8386134,8389468,
4933440M02Rik	NR_045803	chr7	-	125331781	125349786	125349786	125349786	4	125331781,125334445,125345599,125349525,	125333115,125334526,125345668,125349786,
4921508D12Rik	NR_045802	chr2	+	132424740	132452499	132452499	132452499	4	132424740,132445497,132447799,132451977,	132424865,132445662,132448062,132452499,
Gm10033	NR_038044	chr8	-	69394611	69395544	69395544	69395544	1	69394611,	69395544,
BB218582	NR_137201	chr2	-	106642918	106650364	106650364	106650364	7	106642918,106643700,106644058,106646342,106647352,106647874,106650293,	106643150,106643875,106644169,106646478,106647462,106648061,106650364,
4930532M18Rik	NR_108050	chr1	+	154255688	154270416	154270416	154270416	3	154255688,154263053,154270091,	154255761,154263136,154270416,
1810063I02Rik	NR_130986	chr11	+	59921498	59921889	59921889	59921889	2	59921498,59921724,	59921607,59921889,
Gm5886	NR_111985	chr6	-	133763997	133767408	133767408	133767408	4	133763997,133765269,133766489,133767315,	133764091,133765696,133766522,133767408,
4921529L05Rik	NR_110484	chr6	+	53978690	54017383	54017383	54017383	4	53978690,53995797,54009661,54016210,	53978795,53995912,54009786,54017383,
Nphs1os	NR_004443	chr7	-	30462163	30465591	30465591	30465591	3	30462163,30463227,30465448,	30462944,30463642,30465591,
Gm11961	NR_027798	chr11	-	4620274	4627766	4627766	4627766	3	4620274,4626418,4627681,	4620991,4626935,4627766,
Gm11961	NR_027797	chr11	-	4625375	4630011	4630011	4630011	4	4625375,4626418,4629417,4629956,	4625503,4626935,4629477,4630011,
1700022A21Rik	NR_003953	chr5	+	24645452	24648860	24648860	24648860	2	24645452,24647495,	24645535,24648860,
Abhd1	NR_003522	chr5	+	30950065	30955095	30955095	30955095	9	30950065,30952884,30953342,30953666,30953878,30954090,30954404,30954533,30954815,	30950248,30953045,30953525,30953712,30953991,30954265,30954453,30954699,30955095,
Gm6787	NR_003632	chrX	+	8097086	8106701	8106701	8106701	4	8097086,8097351,8101309,8105549,	8097189,8097396,8101463,8106701,
Gm6578	NR_003631	chr6	-	12099520	12109580	12109580	12109580	4	12099520,12101073,12108974,12109563,	12100273,12101180,12109075,12109580,
6330549D23Rik	NR_003619	chr3	-	96606661	96629819	96629819	96629819	2	96606661,96629457,	96609127,96629819,
Gm6455	NR_003596	chr5	+	10865028	10870808	10870808	10870808	5	10865028,10867196,10868620,10869391,10870277,	10865086,10867356,10868770,10869564,10870808,
Trappc13	NR_003546	chr13	-	104173720	104178466	104178466	104178466	2	104173720,104178113,	104175004,104178466,
Gt(ROSA)26Sor	NR_027008	chr6	-	113070398	113077244	113077244	113077244	2	113070398,113077067,	113071435,113077244,
D030028A08Rik	NR_003293	chr11	+	96944145	96965060	96965060	96965060	6	96944145,96944844,96952580,96959553,96960860,96963570,	96944214,96945093,96952728,96960281,96960996,96965060,
A230020J21Rik	NR_027298	chr1	+	191025350	191029781	191029781	191029781	2	191025350,191029351,	191026569,191029781,
Uckl1os	NR_027290	chr2	+	181579531	181582150	181582150	181582150	2	181579531,181580264,	181579663,181582150,
Uckl1os	NR_027289	chr2	+	181578479	181585115	181585115	181585115	3	181578479,181580442,181585012,	181578628,181580628,181585115,
Tmem51os1	NR_027137	chr4	+	142084297	142088101	142088101	142088101	5	142084297,142085680,142086379,142086875,142087751,	142084974,142085813,142086558,142087294,142088101,
Has2os	NR_002874	chr15	+	56689943	56694460	56694460	56694460	4	56689943,56693613,56693954,56694362,	56690052,56693768,56694077,56694460,
Vax2os	NR_002871	chr6	-	83692805	83712201	83712201	83712201	6	83692805,83694351,83695584,83696979,83710733,83712102,	83693466,83694473,83695956,83697068,83710825,83712201,
Gm4956	NR_002858	chr1	-	21285245	21298312	21298312	21298312	6	21285245,21288141,21291294,21293479,21294925,21298040,	21285733,21288273,21291365,21293612,21294977,21298312,
Psg-ps1	NR_002857	chr7	+	17672312	17682060	17682060	17682060	5	17672312,17673445,17677647,17680046,17681407,	17672501,17673805,17678007,17680406,17682060,
Airn	NR_002853	chr17	+	12741310	12815557	12815557	12815557	2	12741310,12814495,	12741424,12815557,
Nespas	NR_002846	chr2	-	174281236	174295436	174295436	174295436	5	174281236,174283255,174284459,174286139,174295069,	174282502,174283406,174284665,174286397,174295436,
Tsix	NR_002844	chrX	+	103431516	103484957	103484957	103484957	4	103431516,103447643,103448204,103481274,	103431701,103447971,103448314,103484957,
Nctc1	NR_002452	chr7	-	142544608	142558598	142558598	142558598	3	142544608,142555033,142558404,	142545383,142556170,142558598,
Hoxd11	NR_073086	chr2	+	74679557	74687016	74687016	74687016	2	74679557,74683902,	74679809,74687016,
4732471J01Rik	NR_073028	chr7	+	25376818	25385734	25385734	25385734	7	25376818,25377982,25378385,25383598,25384794,25385051,25385462,	25376870,25378105,25378455,25383737,25384882,25385300,25385734,
4732471J01Rik	NR_073027	chr7	+	25376818	25439536	25439536	25439536	6	25376818,25394712,25396327,25396689,25417400,25438963,	25376870,25395953,25396563,25396906,25417509,25439536,
A930016O22Rik	NR_073015	chr7	-	19417465	19421417	19421417	19421417	2	19417465,19421156,	19419553,19421417,
Rhbdd3	NR_110961	chr11	+	5099747	5106100	5106100	5106100	8	5099747,5100396,5101868,5103160,5104020,5105180,5105432,5105799,	5099898,5100587,5101905,5103349,5104404,5105347,5105717,5106100,
Gm10619	NR_077222	chr7	-	73808221	73816503	73816503	73816503	4	73808221,73810366,73811510,73815936,	73810182,73810470,73811574,73816503,
4930502E09Rik	NR_046281	chr11	+	84829177	84830868	84830868	84830868	3	84829177,84829901,84830489,	84829412,84830042,84830868,
4930479D17Rik	NR_046277	chr6	+	146657217	146665403	146665403	146665403	3	146657217,146664073,146665212,	146657345,146664494,146665403,
